"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-79.40","43.67","TORONTO","6158350","1873-01-01","1873","01","01","","-3.3","","-8.3","","-5.8","","23.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-02","1873","01","02","","2.2","","-7.2","","-2.5","","20.5","","0.0","","11.9","","0.0","","11.9","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-03","1873","01","03","","5.0","","-2.2","","1.4","","16.6","","0.0","","5.6","","0.0","T","5.6","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-04","1873","01","04","","-0.6","","-6.1","","-3.4","","21.4","","0.0","","0.0","","0.0","T","0.0","T","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-05","1873","01","05","","0.6","","-6.1","","-2.8","","20.8","","0.0","","0.0","","18.8","","18.8","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-06","1873","01","06","","-3.3","","-11.1","","-7.2","","25.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-07","1873","01","07","","-2.2","","-8.3","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-08","1873","01","08","","3.3","","-10.6","","-3.7","","21.7","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-09","1873","01","09","","-9.4","","-18.9","","-14.2","","32.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-10","1873","01","10","","-15.6","","-20.0","","-17.8","","35.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-11","1873","01","11","","-10.0","","-20.0","","-15.0","","33.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-12","1873","01","12","","-2.8","","-16.7","","-9.8","","27.8","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-13","1873","01","13","","3.9","","-3.9","","0.0","","18.0","","0.0","","0.5","","0.0","","0.5","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-14","1873","01","14","","2.8","","-7.2","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-15","1873","01","15","","3.9","","-8.3","","-2.2","","20.2","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-16","1873","01","16","","7.8","","-3.9","","2.0","","16.0","","0.0","","10.2","","0.0","T","10.2","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-17","1873","01","17","","-3.3","","-14.4","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-18","1873","01","18","","-12.8","","-18.9","","-15.9","","33.9","","0.0","","0.0","","5.1","","5.1","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-19","1873","01","19","","-7.8","","-18.9","","-13.4","","31.4","","0.0","","0.0","","0.8","","0.8","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-20","1873","01","20","","-1.7","","-8.9","","-5.3","","23.3","","0.0","","0.0","","7.6","","7.6","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-21","1873","01","21","","0.0","","-3.9","","-2.0","","20.0","","0.0","","0.0","","10.2","","10.2","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-22","1873","01","22","","-1.7","","-11.1","","-6.4","","24.4","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-23","1873","01","23","","-8.9","","-15.6","","-12.3","","30.3","","0.0","","0.0","","10.7","","10.7","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-24","1873","01","24","","-10.6","","-13.3","","-12.0","","30.0","","0.0","","0.0","","38.9","","38.9","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-25","1873","01","25","","-9.4","","-20.0","","-14.7","","32.7","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-26","1873","01","26","","-5.0","","-17.8","","-11.4","","29.4","","0.0","","0.0","","0.3","","0.3","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-27","1873","01","27","","-3.9","","-11.7","","-7.8","","25.8","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-28","1873","01","28","","-6.7","","-25.0","","-15.9","","33.9","","0.0","","0.0","","0.5","","0.5","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-29","1873","01","29","","-16.1","","-27.8","","-22.0","","40.0","","0.0","","0.0","","0.0","","0.0","","","","","","",""
"-79.40","43.67","TORONTO","6158350","1873-01-30","1873","01","30","","-7.2","","-21.1","","-14.2","","32.2","","0.0","","0.0","","0.0","","0.0","","","","","","",""
